zip_merge,total_pop,white,black,asian,latino
ZCTA5 25611,525,525,0,0,0
ZCTA5 25617,753,753,0,0,0
ZCTA5 25621,2716,2685,0,0,0
ZCTA5 25624,227,227,0,0,0
ZCTA5 25625,1611,1589,19,0,1
ZCTA5 25628,296,251,45,0,0
ZCTA5 25630,904,904,0,0,0
ZCTA5 25632,1294,1228,0,0,66
ZCTA5 25634,821,821,0,0,0
ZCTA5 25635,1384,1260,61,59,4
ZCTA5 25637,892,868,24,0,0
ZCTA5 25638,1327,1108,219,0,0
ZCTA5 25639,657,657,0,0,0
ZCTA5 25644,472,472,0,0,0
ZCTA5 25646,945,945,0,0,0
ZCTA5 25647,837,837,0,0,0
ZCTA5 25649,1008,937,0,0,71
ZCTA5 25650,821,820,1,0,0
ZCTA5 25651,377,377,0,0,0
ZCTA5 25652,1709,1692,0,0,17
ZCTA5 25653,650,615,0,0,35
ZCTA5 25654,136,136,0,0,0
ZCTA5 25661,5770,5162,443,72,0
ZCTA5 25666,925,925,0,0,0
ZCTA5 25669,865,832,0,0,0
ZCTA5 25670,7678,7648,13,0,0
ZCTA5 25671,1073,1073,0,0,0
ZCTA5 25672,264,264,0,0,0
ZCTA5 25674,2470,2451,1,8,10
ZCTA5 25676,892,892,0,0,0
ZCTA5 25678,2107,2085,15,0,0
ZCTA5 25688,305,305,0,0,0
ZCTA5 25690,166,166,0,0,0
ZCTA5 25692,759,556,149,0,0
ZCTA5 25696,0,0,0,0,0
ZCTA5 25699,34,34,0,0,0
ZCTA5 25701,24039,20804,2089,183,455
ZCTA5 25702,8238,7491,258,51,35
ZCTA5 25703,6367,4581,1254,145,164
ZCTA5 25704,16690,15948,296,11,4
ZCTA5 25705,20766,19157,512,396,301
ZCTA5 25801,33535,27187,4620,487,421
ZCTA5 25810,49,49,0,0,0
ZCTA5 25811,292,292,0,0,0
ZCTA5 25812,2240,2198,33,0,9
ZCTA5 25813,8628,6854,1271,0,375
ZCTA5 25817,562,562,0,0,0
ZCTA5 25818,649,622,27,0,0
ZCTA5 25820,526,526,0,0,0
ZCTA5 25823,2352,2241,0,0,111
ZCTA5 25825,2539,2504,0,35,0
ZCTA5 25826,236,236,0,0,0
ZCTA5 25827,2531,2474,54,0,0
ZCTA5 25831,1310,1310,0,0,0
ZCTA5 25832,4032,3851,71,110,0
ZCTA5 25836,207,207,0,0,0
ZCTA5 25837,280,280,0,0,0
ZCTA5 25839,715,715,0,0,0
ZCTA5 25840,7688,7329,102,87,52
ZCTA5 25841,641,632,0,0,0
ZCTA5 25843,790,766,0,0,0
ZCTA5 25844,1786,1765,0,21,0
ZCTA5 25845,194,194,0,0,0
ZCTA5 25846,549,362,187,0,0
ZCTA5 25848,593,593,0,0,0
ZCTA5 25849,107,51,56,0,0
ZCTA5 25853,118,118,0,0,0
ZCTA5 25854,1166,1166,0,0,0
ZCTA5 25855,135,135,0,0,0
ZCTA5 25857,646,646,0,0,0
ZCTA5 25862,261,253,0,0,0
ZCTA5 25864,216,216,0,0,0
ZCTA5 25865,1389,1308,81,0,0
ZCTA5 25868,599,553,0,0,46
ZCTA5 25870,53,53,0,0,0
ZCTA5 25871,628,546,62,0,0
ZCTA5 25873,927,909,0,0,0
ZCTA5 25875,590,590,0,0,0
ZCTA5 25876,268,211,0,0,0
ZCTA5 25878,837,767,0,0,70
ZCTA5 25879,292,287,0,0,0
ZCTA5 25880,6696,5751,522,130,106
ZCTA5 25882,2755,2496,199,5,24
ZCTA5 25901,11070,10091,612,0,175
ZCTA5 25902,657,657,0,0,0
ZCTA5 25904,438,428,0,0,10
ZCTA5 25906,348,348,0,0,0
ZCTA5 25907,186,186,0,0,0
ZCTA5 25908,14,14,0,0,0
ZCTA5 25911,117,7,110,0,0
ZCTA5 25913,281,281,0,0,0
ZCTA5 25915,189,181,8,0,0
ZCTA5 25916,150,150,0,0,0
ZCTA5 25917,2264,2118,114,0,4
ZCTA5 25918,3702,3676,0,0,26
ZCTA5 25920,417,417,0,0,0
ZCTA5 25921,1933,1905,14,0,0
ZCTA5 25922,286,260,0,7,0
ZCTA5 25928,341,341,0,0,0
ZCTA5 25932,161,161,0,0,0
ZCTA5 25936,7,7,0,0,0
ZCTA5 25938,1262,1256,0,0,0
ZCTA5 25942,45,45,0,0,0
ZCTA5 25951,5945,5879,35,0,0
ZCTA5 25958,814,814,0,0,0
ZCTA5 25962,4181,3999,87,0,22
ZCTA5 25969,1712,1652,60,0,0
ZCTA5 25971,885,851,0,0,34
ZCTA5 25972,184,184,0,0,0
ZCTA5 25976,2185,2103,18,0,26
ZCTA5 25977,162,162,0,0,0
ZCTA5 25978,594,576,0,0,0
ZCTA5 25979,670,521,0,0,0
ZCTA5 25981,1309,1232,68,0,0
ZCTA5 25984,2142,2049,44,0,25
ZCTA5 25985,315,315,0,0,0
ZCTA5 25989,219,176,0,0,0
ZCTA5 26003,43694,40768,1349,351,433
ZCTA5 26030,597,597,0,0,0
ZCTA5 26031,1832,1685,41,0,67
ZCTA5 26032,1393,1159,133,30,59
ZCTA5 26033,2952,2890,0,24,0
ZCTA5 26034,5189,5055,0,17,115
ZCTA5 26035,2535,2535,0,0,0
ZCTA5 26036,357,357,0,0,0
ZCTA5 26037,7038,6824,78,10,33
ZCTA5 26038,2985,2943,8,11,9
ZCTA5 26039,1226,1211,0,0,15
ZCTA5 26040,1638,1575,0,0,48
ZCTA5 26041,16321,15917,110,94,53
ZCTA5 26047,5839,5598,67,3,29
ZCTA5 26050,1478,1468,0,0,10
ZCTA5 26055,1356,1322,0,1,33
ZCTA5 26056,143,132,0,0,11
ZCTA5 26059,2768,2605,142,0,0
ZCTA5 26060,1916,1834,0,0,7
ZCTA5 26062,21706,20465,714,64,193
ZCTA5 26070,8248,8064,61,54,15
ZCTA5 26074,971,820,59,0,66
ZCTA5 26075,495,459,0,0,36
ZCTA5 26101,29767,28291,432,76,290
ZCTA5 26104,18083,17297,136,152,196
ZCTA5 26105,12113,11549,97,108,129
ZCTA5 26133,1253,1228,0,0,25
ZCTA5 26134,1021,927,62,0,7
ZCTA5 26136,602,575,0,0,0
ZCTA5 26137,773,720,0,0,0
ZCTA5 26138,232,232,0,0,0
ZCTA5 26141,102,102,0,0,0
ZCTA5 26142,2429,2372,0,26,31
ZCTA5 26143,4602,4542,14,0,0
ZCTA5 26146,684,684,0,0,0
ZCTA5 26147,2042,1973,4,1,0
ZCTA5 26148,223,223,0,0,0
ZCTA5 26149,2752,2729,11,0,1
ZCTA5 26150,5972,5847,88,11,0
ZCTA5 26151,790,770,0,0,0
ZCTA5 26152,0,0,0,0,0
ZCTA5 26155,8743,8587,53,25,35
ZCTA5 26159,2979,2956,6,0,6
ZCTA5 26160,796,796,0,0,0
ZCTA5 26161,325,316,0,0,0
ZCTA5 26164,7894,7729,2,0,39
ZCTA5 26167,1100,1057,0,26,0
ZCTA5 26169,821,806,0,0,15
ZCTA5 26170,6204,6065,59,0,7
ZCTA5 26175,3420,3332,7,2,48
ZCTA5 26178,368,334,0,0,24
ZCTA5 26180,1729,1657,2,5,0
ZCTA5 26181,6142,5970,26,54,0
ZCTA5 26184,2274,2194,53,0,0
ZCTA5 26187,6261,6131,16,9,93
ZCTA5 26201,19775,19123,112,104,235
ZCTA5 26202,543,543,0,0,0
ZCTA5 26203,266,266,0,0,0
ZCTA5 26205,4242,4185,0,0,57
ZCTA5 26206,2862,2830,3,0,29
ZCTA5 26208,946,941,0,0,0
ZCTA5 26209,120,47,73,0,0
ZCTA5 26215,141,141,0,0,0
ZCTA5 26217,449,449,0,0,0
ZCTA5 26218,2031,2031,0,0,0
ZCTA5 26222,299,275,0,0,24
ZCTA5 26224,201,201,0,0,0
ZCTA5 26228,101,101,0,0,0
ZCTA5 26230,137,137,0,0,0
ZCTA5 26234,1747,1670,74,0,0
ZCTA5 26236,101,101,0,0,0
ZCTA5 26237,392,392,0,0,0
ZCTA5 26238,466,466,0,0,0
ZCTA5 26241,14235,13743,123,105,105
ZCTA5 26250,4894,4745,23,0,28
ZCTA5 26253,3050,3036,1,0,0
ZCTA5 26254,462,421,0,0,0
ZCTA5 26257,1154,1129,0,0,0
ZCTA5 26259,171,171,0,0,0
ZCTA5 26260,1241,1213,10,0,18
ZCTA5 26261,2871,2845,5,6,0
ZCTA5 26263,298,298,0,0,0
ZCTA5 26264,705,705,0,0,0
ZCTA5 26266,217,217,0,0,0
ZCTA5 26267,336,336,0,0,0
ZCTA5 26268,51,51,0,0,0
ZCTA5 26269,1074,1074,0,0,0
ZCTA5 26270,731,731,0,0,0
ZCTA5 26271,366,366,0,0,0
ZCTA5 26273,1944,1690,176,0,16
ZCTA5 26275,602,602,0,0,0
ZCTA5 26276,656,620,0,0,0
ZCTA5 26278,676,676,0,0,0
ZCTA5 26280,1809,1809,0,0,0
ZCTA5 26282,148,80,68,0,0
ZCTA5 26283,1719,1682,0,0,0
ZCTA5 26285,256,256,0,0,0
ZCTA5 26287,3245,3234,0,7,0
ZCTA5 26288,3871,3773,1,26,0
ZCTA5 26291,134,134,0,0,0
ZCTA5 26292,668,643,14,0,11
ZCTA5 26293,769,769,0,0,0
ZCTA5 26294,1173,1173,0,0,0
ZCTA5 26296,269,269,0,0,0
ZCTA5 26298,36,36,0,0,0
ZCTA5 26301,29077,27334,455,55,545
ZCTA5 26320,830,816,0,0,1
ZCTA5 26321,706,706,0,0,0
ZCTA5 26323,666,653,0,0,13
ZCTA5 26325,292,285,0,4,0
ZCTA5 26327,46,46,0,0,0
ZCTA5 26330,14193,13148,495,148,232
ZCTA5 26335,1319,1313,0,0,0
ZCTA5 26337,1451,1430,0,0,4
ZCTA5 26338,430,402,0,0,0
ZCTA5 26339,366,366,0,0,0
ZCTA5 26342,554,527,0,0,0
ZCTA5 26343,376,366,0,0,0
ZCTA5 26346,898,871,0,0,27
ZCTA5 26347,1959,1922,0,0,4
ZCTA5 26348,142,142,0,0,0
ZCTA5 26349,104,104,0,0,0
ZCTA5 26351,5084,3488,864,36,377
ZCTA5 26354,10923,10569,160,56,38
ZCTA5 26361,118,117,1,0,0
ZCTA5 26362,3386,3353,12,0,3
ZCTA5 26366,143,143,0,0,0
ZCTA5 26369,850,829,18,0,0
ZCTA5 26372,573,573,0,0,0
ZCTA5 26374,1733,1695,0,0,0
ZCTA5 26376,793,793,0,0,0
ZCTA5 26377,661,655,0,0,0
ZCTA5 26378,4557,4506,2,0,19
ZCTA5 26384,392,355,0,0,0
ZCTA5 26385,3736,3706,25,0,5
ZCTA5 26386,2853,2848,0,0,0
ZCTA5 26404,248,248,0,0,0
ZCTA5 26405,1369,1183,0,0,109
ZCTA5 26408,2528,2464,49,0,15
ZCTA5 26410,1402,1359,2,0,3
ZCTA5 26411,582,573,0,0,9
ZCTA5 26412,366,366,0,0,0
ZCTA5 26415,3820,3767,26,0,17
ZCTA5 26416,7658,7413,56,28,1
ZCTA5 26419,1263,1256,0,0,0
ZCTA5 26421,254,247,0,0,0
ZCTA5 26422,543,543,0,0,0
ZCTA5 26424,687,687,0,0,0
ZCTA5 26425,1352,1348,1,0,0
ZCTA5 26426,6806,6450,56,126,87
ZCTA5 26430,813,642,59,13,42
ZCTA5 26431,6285,6115,48,23,12
ZCTA5 26435,110,110,0,0,0
ZCTA5 26436,126,126,0,0,0
ZCTA5 26437,602,602,0,0,0
ZCTA5 26438,149,121,0,0,28
ZCTA5 26440,884,850,0,0,0
ZCTA5 26443,197,197,0,0,0
ZCTA5 26444,3603,3577,0,18,8
ZCTA5 26447,1182,1115,0,0,0
ZCTA5 26448,2127,2127,0,0,0
ZCTA5 26451,979,971,0,6,0
ZCTA5 26452,9237,8959,51,67,55
ZCTA5 26456,4285,4254,3,0,8
ZCTA5 26501,19522,17280,1111,205,453
ZCTA5 26505,36100,30363,1430,2538,719
ZCTA5 26508,30435,28863,399,180,522
ZCTA5 26519,1320,1319,0,0,1
ZCTA5 26520,789,776,0,0,13
ZCTA5 26521,289,289,0,0,0
ZCTA5 26525,5916,4492,1001,5,316
ZCTA5 26534,647,564,61,0,0
ZCTA5 26537,5478,5353,37,0,21
ZCTA5 26541,3346,3326,0,20,0
ZCTA5 26542,2729,2729,0,0,0
ZCTA5 26543,187,187,0,0,0
ZCTA5 26547,2784,2779,0,0,0
ZCTA5 26554,40591,37505,1667,169,535
ZCTA5 26559,1397,1288,97,2,3
ZCTA5 26560,58,15,43,0,0
ZCTA5 26562,766,766,0,0,0
ZCTA5 26563,390,390,0,0,0
ZCTA5 26568,582,582,0,0,0
ZCTA5 26570,3498,3496,0,0,0
ZCTA5 26571,1958,1883,6,0,0
ZCTA5 26572,74,74,0,0,0
ZCTA5 26574,526,486,34,0,6
ZCTA5 26575,832,826,0,0,6
ZCTA5 26576,314,314,0,0,0
ZCTA5 26581,1025,1025,0,0,0
ZCTA5 26582,5163,5022,0,2,34
ZCTA5 26585,333,333,0,0,0
ZCTA5 26586,0,0,0,0,0
ZCTA5 26587,513,504,0,9,0
ZCTA5 26588,3000,3000,0,0,0
ZCTA5 26590,873,873,0,0,0
ZCTA5 26591,2018,1982,0,24,1
ZCTA5 26601,5658,5418,147,0,74
ZCTA5 26610,969,969,0,0,0
ZCTA5 26611,156,131,0,0,0
ZCTA5 26615,315,315,0,0,0
ZCTA5 26617,109,109,0,0,0
ZCTA5 26619,581,581,0,0,0
ZCTA5 26621,620,610,0,0,0
ZCTA5 26623,1100,1081,0,0,0
ZCTA5 26624,2585,2547,16,3,10
ZCTA5 26627,367,367,0,0,0
ZCTA5 26629,353,353,0,0,0
ZCTA5 26631,239,239,0,0,0
ZCTA5 26636,454,416,0,0,0
ZCTA5 26638,206,206,0,0,0
ZCTA5 26651,9366,9342,4,0,0
ZCTA5 26656,242,242,0,0,0
ZCTA5 26660,251,251,0,0,0
ZCTA5 26662,802,802,0,0,0
ZCTA5 26676,656,656,0,0,0
ZCTA5 26678,1240,1182,0,0,0
ZCTA5 26679,1501,1488,0,0,13
ZCTA5 26680,187,187,0,0,0
ZCTA5 26681,1818,1818,0,0,0
ZCTA5 26684,12,12,0,0,0
ZCTA5 26690,709,709,0,0,0
ZCTA5 26691,507,507,0,0,0
ZCTA5 26704,5790,5479,16,91,99
ZCTA5 26705,1296,1252,0,0,0
ZCTA5 26707,453,453,0,0,0
ZCTA5 26710,2008,1991,7,9,0
ZCTA5 26711,2162,1997,122,0,2
ZCTA5 26714,257,257,0,0,0
ZCTA5 26716,820,820,0,0,0
ZCTA5 26717,1125,1117,1,0,7
ZCTA5 26719,2889,2799,2,0,88
ZCTA5 26720,195,195,0,0,0
ZCTA5 26722,928,883,0,0,0
ZCTA5 26726,13299,12315,641,5,13
ZCTA5 26731,204,204,0,0,0
ZCTA5 26739,1043,1042,0,0,0
ZCTA5 26743,1133,1125,0,0,0
ZCTA5 26750,1073,882,118,0,12
ZCTA5 26753,6315,6196,3,7,89
ZCTA5 26755,906,878,0,0,28
ZCTA5 26757,7163,6938,18,24,64
ZCTA5 26761,468,468,0,0,0
ZCTA5 26763,1512,1502,0,0,0
ZCTA5 26764,4485,4361,29,0,37
ZCTA5 26767,559,559,0,0,0
ZCTA5 26801,973,970,3,0,0
ZCTA5 26802,1401,1250,144,5,2
ZCTA5 26804,561,547,0,0,0
ZCTA5 26807,2987,2857,102,0,14
ZCTA5 26808,849,820,0,0,29
ZCTA5 26810,172,172,0,0,0
ZCTA5 26812,2033,2025,8,0,0
ZCTA5 26814,434,434,0,0,0
ZCTA5 26815,515,497,18,0,0
ZCTA5 26817,317,317,0,0,0
ZCTA5 26818,934,921,0,0,0
ZCTA5 26823,109,105,0,0,4
ZCTA5 26833,2187,2176,0,0,11
ZCTA5 26836,6992,6349,205,0,397
ZCTA5 26845,564,564,0,0,0
ZCTA5 26847,6699,6413,51,0,103
ZCTA5 26851,1778,1742,34,2,0
ZCTA5 26852,957,957,0,0,0
ZCTA5 26855,801,801,0,0,0
ZCTA5 26865,270,270,0,0,0
ZCTA5 26866,989,952,0,0,31
ZCTA5 26884,757,757,0,0,0
ZCTA5 27006,13764,12828,462,103,278
ZCTA5 27007,1874,1691,0,18,141
ZCTA5 27009,3038,2541,292,0,128
ZCTA5 27011,5777,5073,105,0,599
ZCTA5 27012,26509,22125,2432,752,755
ZCTA5 27013,6066,4919,778,12,236
ZCTA5 27014,724,622,89,0,9
ZCTA5 27016,1780,1712,36,3,21
ZCTA5 27017,9619,7429,92,102,1845
ZCTA5 27018,7544,6845,147,0,501
ZCTA5 27019,3482,3294,32,53,43
ZCTA5 27020,6467,5746,215,0,506
ZCTA5 27021,18199,16987,288,127,777
ZCTA5 27022,1701,1520,45,0,136
ZCTA5 27023,10710,9620,706,161,154
ZCTA5 27024,2436,2151,98,0,152
ZCTA5 27025,11529,9641,1273,35,360
ZCTA5 27027,4049,3682,195,0,151
ZCTA5 27028,25817,21115,2155,67,2054
ZCTA5 27030,38260,32994,1636,133,2885
ZCTA5 27040,11246,9318,1092,110,498
ZCTA5 27041,6897,6066,220,4,394
ZCTA5 27042,656,481,175,0,0
ZCTA5 27043,6428,6211,151,0,18
ZCTA5 27045,9042,7044,1332,48,549
ZCTA5 27046,2005,1919,63,0,13
ZCTA5 27047,1017,1009,0,0,8
ZCTA5 27048,8578,6947,759,14,757
ZCTA5 27050,3993,3650,195,0,148
ZCTA5 27051,6722,5520,797,0,288
ZCTA5 27052,11259,9885,1062,29,214
ZCTA5 27053,3454,3089,213,0,24
ZCTA5 27054,2283,1977,292,14,0
ZCTA5 27055,13849,11603,237,14,1765
ZCTA5 27101,16903,6466,9192,206,840
ZCTA5 27103,32006,18399,6304,1034,5745
ZCTA5 27104,28365,22675,2836,646,1723
ZCTA5 27105,40233,8820,25022,103,5885
ZCTA5 27106,45156,26702,10726,1488,5453
ZCTA5 27107,47274,24574,13916,39,7862
ZCTA5 27109,2566,1894,308,185,120
ZCTA5 27110,1447,396,998,6,7
ZCTA5 27127,33669,17877,9354,943,5127
ZCTA5 27201,67,67,0,0,0
ZCTA5 27203,20852,12516,2417,405,5040
ZCTA5 27205,33384,26035,1337,224,5473
ZCTA5 27207,3441,2750,511,0,180
ZCTA5 27208,1616,1453,69,0,37
ZCTA5 27209,4197,2461,561,62,990
ZCTA5 27212,2640,1236,1213,0,107
ZCTA5 27214,11323,6137,4073,12,992
ZCTA5 27215,37442,27697,5029,883,2773
ZCTA5 27217,36801,17614,11958,187,6014
ZCTA5 27229,4090,1866,878,15,1331
ZCTA5 27231,1876,1356,407,0,88
ZCTA5 27233,3437,3079,137,191,11
ZCTA5 27235,4631,3859,80,323,337
ZCTA5 27239,9194,8921,10,18,213
ZCTA5 27242,2014,1397,423,3,140
ZCTA5 27243,3580,2859,481,0,215
ZCTA5 27244,14285,11794,1574,151,578
ZCTA5 27248,4629,4117,185,26,170
ZCTA5 27249,11657,8756,1770,31,771
ZCTA5 27252,2482,1851,584,2,3
ZCTA5 27253,28913,19606,3836,365,4584
ZCTA5 27258,6301,3961,1169,50,912
ZCTA5 27260,23107,4241,14471,1458,2332
ZCTA5 27262,24885,13608,6377,1340,3171
ZCTA5 27263,21427,17007,1784,1392,783
ZCTA5 27265,44619,30084,9722,2187,2124
ZCTA5 27278,23897,16746,4050,280,2134
ZCTA5 27281,2310,1497,396,10,407
ZCTA5 27282,16340,10878,3167,1413,726
ZCTA5 27283,3403,3229,19,41,74
ZCTA5 27284,50685,38664,5541,771,4704
ZCTA5 27288,24196,16938,5620,144,1009
ZCTA5 27291,1743,1286,254,0,203
ZCTA5 27292,38872,29670,5269,740,2559
ZCTA5 27295,37180,32473,1814,876,1517
ZCTA5 27298,9111,7833,524,0,589
ZCTA5 27299,5112,4593,38,43,370
ZCTA5 27301,8974,6010,2249,0,533
ZCTA5 27302,26298,18337,5279,283,1694
ZCTA5 27305,1558,754,776,0,26
ZCTA5 27306,6721,3879,2126,249,136
ZCTA5 27310,6557,5640,291,146,319
ZCTA5 27311,3602,2302,1286,0,0
ZCTA5 27312,18395,14514,2699,190,795
ZCTA5 27313,7344,6674,434,87,15
ZCTA5 27314,1029,951,20,0,0
ZCTA5 27315,2115,1923,88,0,104
ZCTA5 27316,6525,4609,1073,98,621
ZCTA5 27317,16413,13767,741,0,1417
ZCTA5 27320,39232,26002,10008,155,2290
ZCTA5 27325,7118,4885,355,0,1774
ZCTA5 27326,3680,2951,687,0,2
ZCTA5 27330,38265,22408,8835,486,5917
ZCTA5 27332,28564,18051,4677,348,4835
ZCTA5 27340,0,0,0,0,0
ZCTA5 27341,6292,5461,428,0,373
ZCTA5 27343,1476,920,525,0,8
ZCTA5 27344,18588,9344,2855,212,6104
ZCTA5 27349,5787,5069,515,24,179
ZCTA5 27350,6647,6510,1,20,116
ZCTA5 27355,2725,2044,211,0,176
ZCTA5 27356,2860,2414,124,0,278
ZCTA5 27357,7336,6086,369,0,644
ZCTA5 27358,15060,12546,828,348,391
ZCTA5 27360,46690,35142,5759,139,4927
ZCTA5 27370,14809,14078,288,35,181
ZCTA5 27371,8286,6165,1262,115,528
ZCTA5 27376,10162,8312,1406,38,173
ZCTA5 27377,7397,5058,1936,54,222
ZCTA5 27379,4881,2484,2205,0,84
ZCTA5 27401,19789,4522,13896,242,880
ZCTA5 27403,21986,14480,4729,853,1449
ZCTA5 27405,43400,12239,24499,1795,3773
ZCTA5 27406,53792,17489,29886,1217,3180
ZCTA5 27407,46986,20319,16166,2809,6433
ZCTA5 27408,18174,15338,1259,620,596
ZCTA5 27409,14836,7407,4954,687,1151
ZCTA5 27410,50982,39650,6251,1613,2369
ZCTA5 27455,28767,20678,5943,611,945
ZCTA5 27501,16247,12185,1622,24,2003
ZCTA5 27502,29921,22890,2200,1892,1821
ZCTA5 27503,6242,3644,1843,22,537
ZCTA5 27504,15279,11611,1485,33,1876
ZCTA5 27505,4946,3597,470,45,712
ZCTA5 27507,1535,1025,387,0,50
ZCTA5 27508,2374,1258,977,12,53
ZCTA5 27509,5476,2459,2342,13,405
ZCTA5 27510,14539,7984,1897,1387,2897
ZCTA5 27511,32881,22517,2714,1297,5400
ZCTA5 27513,40414,28927,3163,3960,3447
ZCTA5 27514,31928,22629,3008,3811,1988
ZCTA5 27516,35376,27125,3623,2674,1239
ZCTA5 27517,22794,18263,1839,1001,1023
ZCTA5 27518,19169,15297,1029,1664,855
ZCTA5 27519,35620,23247,2041,7904,1727
ZCTA5 27520,35873,25131,6493,300,3141
ZCTA5 27521,5673,4087,588,6,833
ZCTA5 27522,11551,6981,3323,58,941
ZCTA5 27523,8691,6430,334,638,1078
ZCTA5 27524,10992,8058,1276,48,1297
ZCTA5 27525,13060,7980,3953,0,983
ZCTA5 27526,38369,28585,5493,890,2667
ZCTA5 27527,17128,13654,1496,246,1412
ZCTA5 27529,40949,23911,11840,312,4083
ZCTA5 27530,40340,20717,15978,423,2196
ZCTA5 27531,503,352,105,4,25
ZCTA5 27534,31141,17442,10041,437,1972
ZCTA5 27536,16627,5432,9969,64,776
ZCTA5 27537,25631,12756,10464,85,2088
ZCTA5 27539,17916,13302,2143,427,1670
ZCTA5 27540,27037,21686,2767,455,1379
ZCTA5 27541,3930,2936,733,0,194
ZCTA5 27542,8813,6354,1230,0,1145
ZCTA5 27544,3932,1861,1948,0,102
ZCTA5 27545,22170,10841,7055,277,3273
ZCTA5 27546,19621,12668,4424,244,1648
ZCTA5 27549,24817,14225,7471,140,2072
ZCTA5 27551,2311,1079,456,47,248
ZCTA5 27553,1780,604,1103,0,22
ZCTA5 27555,390,299,13,0,72
ZCTA5 27556,350,71,279,0,0
ZCTA5 27557,6529,3624,1729,75,1035
ZCTA5 27559,1772,1237,392,12,94
ZCTA5 27560,20828,10879,2813,5377,1085
ZCTA5 27562,2052,1455,288,19,130
ZCTA5 27563,5211,1640,3486,0,77
ZCTA5 27565,27346,13796,10777,253,2094
ZCTA5 27568,383,335,38,0,0
ZCTA5 27569,7818,6541,392,54,789
ZCTA5 27571,3623,2395,731,55,409
ZCTA5 27572,6661,5367,634,0,589
ZCTA5 27573,11404,5496,4727,91,996
ZCTA5 27574,15351,10897,3896,13,211
ZCTA5 27576,16422,9717,2574,52,3941
ZCTA5 27577,23081,14029,5262,25,3254
ZCTA5 27581,5316,3993,1055,0,170
ZCTA5 27582,194,31,163,0,0
ZCTA5 27583,6410,5307,864,61,110
ZCTA5 27587,49861,39038,6204,1176,2668
ZCTA5 27589,8718,2235,5570,0,250
ZCTA5 27591,20868,11859,5627,150,2887
ZCTA5 27592,14615,11360,1210,27,1885
ZCTA5 27596,14458,11927,1584,136,654
ZCTA5 27597,22487,15102,4679,54,2424
ZCTA5 27601,8781,2121,5892,114,516
ZCTA5 27603,43601,26884,7988,812,6458
ZCTA5 27604,40384,17660,13815,1427,6813
ZCTA5 27605,4725,4248,307,38,46
ZCTA5 27606,42590,27803,6814,3421,3661
ZCTA5 27607,27367,19547,3161,2657,1592
ZCTA5 27608,10301,9471,365,73,316
ZCTA5 27609,32336,21260,5410,805,4221
ZCTA5 27610,65606,9452,43580,1055,10643
ZCTA5 27612,34520,26025,5152,1155,1604
ZCTA5 27613,42346,31945,5007,2313,2141
ZCTA5 27614,30804,24479,2973,1059,1527
ZCTA5 27615,40404,31578,5380,1113,1671
ZCTA5 27616,44014,16214,16144,2571,8127
ZCTA5 27617,13957,9387,2685,1217,450
ZCTA5 27701,20679,5614,10763,318,3004
ZCTA5 27703,41580,11038,20162,949,8089
ZCTA5 27704,32861,9150,17575,407,4492
ZCTA5 27705,45889,26403,8086,3765,6401
ZCTA5 27707,44280,16949,17020,1608,7657
ZCTA5 27709,488,378,102,0,0
ZCTA5 27712,19622,14029,3814,640,700
ZCTA5 27713,46017,20960,16609,3568,3395
ZCTA5 27801,22025,5187,16179,10,481
ZCTA5 27803,20869,10487,9430,326,348
ZCTA5 27804,28947,15106,11799,263,1390
ZCTA5 27805,3666,1481,2065,0,51
ZCTA5 27806,2576,1443,959,0,55
ZCTA5 27807,6396,3124,1451,27,1727
ZCTA5 27808,2406,2195,211,0,0
ZCTA5 27809,4224,2203,1931,0,80
ZCTA5 27810,4310,2530,1488,51,174
ZCTA5 27812,2139,968,1119,0,0
ZCTA5 27813,691,536,85,0,64
ZCTA5 27814,1269,748,477,12,32
ZCTA5 27816,2434,1394,617,0,228
ZCTA5 27817,7248,5230,1627,60,331
ZCTA5 27818,1855,402,1449,0,0
ZCTA5 27819,637,155,481,0,1
ZCTA5 27820,3156,1879,1244,0,0
ZCTA5 27821,480,80,400,0,0
ZCTA5 27822,8348,5613,2246,0,206
ZCTA5 27823,7719,731,6764,15,24
ZCTA5 27824,1710,904,575,0,231
ZCTA5 27825,101,88,9,0,0
ZCTA5 27826,865,433,358,0,37
ZCTA5 27827,42,42,0,0,0
ZCTA5 27828,8257,3928,3694,19,494
ZCTA5 27829,1823,1330,482,0,7
ZCTA5 27830,4676,2755,1263,4,551
ZCTA5 27831,3088,303,2703,0,0
ZCTA5 27832,2848,1312,1338,0,189
ZCTA5 27834,53301,19842,28817,468,3343
ZCTA5 27837,5677,3838,1230,0,482
ZCTA5 27839,4382,1304,2682,26,202
ZCTA5 27840,530,263,259,0,5
ZCTA5 27841,64,49,15,0,0
ZCTA5 27842,1082,890,192,0,0
ZCTA5 27843,1039,407,626,0,6
ZCTA5 27844,3256,253,989,16,43
ZCTA5 27845,2225,1045,1118,4,34
ZCTA5 27846,3194,1987,1043,29,118
ZCTA5 27847,1018,235,781,2,0
ZCTA5 27849,1900,240,1647,0,0
ZCTA5 27850,7605,4503,2640,10,64
ZCTA5 27851,4988,3123,1176,10,635
ZCTA5 27852,2564,1647,609,62,152
ZCTA5 27853,961,263,584,0,0
ZCTA5 27855,6377,2457,3282,42,518
ZCTA5 27856,16169,9925,5031,23,765
ZCTA5 27857,1368,399,922,0,47
