"socDep","socDep2","polDep1","polDep2","ecDep","sd1","sd2","pd1","pd2","pd3","pd4","ec1","ec2","teaparty","trump","third_party","pid7","age","college","female","own_home","married","wt"
0,0,1,0,0,1,1,2,1,0,0,0,0,3,1,2,4,36,0,0,0,0,1.21738168977492
1,2,0,-1,0,3,2,8,8,8,9,8,8,5,4,4,7,44,0,1,1,0,1.20587761041072
-2,0,-3,-3,0,1,3,0,3,0,3,0,0,3,4,3,4,42,0,1,0,1,1.06461432813572
-1,0,-6,-5,1,2,3,3,9,1,6,5,4,1,2,4,1,67,0,1,1,1,0.633009444044864
0,0,-3,-5,-1,1,1,4,7,1,6,6,7,4,1,4,7,39,0,1,1,1,0.876737812753563
1,1,0,-2,1,3,2,5,5,2,4,4,3,4,4,4,4,82,0,1,1,0,0.651269925035392
-1,-2,-2,-4,-7,2,3,5,7,2,6,0,7,3,3,4,4,53,0,1,0,0,0.70287794709029
1,1,0,-5,-3,4,3,5,5,2,7,6,9,3,1,4,3,76,0,1,0,0,1.10127077795352
-1,-1,-1,0,0,2,3,0,1,0,0,7,7,2,5,4,2,65,0,0,1,1,0.853349195422308
1,1,-2,3,-3,2,1,4,6,3,0,0,3,3,4,1,3,19,0,1,0,0,1.27016111186612
-1,-1,-2,-2,-2,1,2,2,4,0,2,0,2,3,2,4,4,40,0,1,0,0,1.1780939352812
0,0,10,10,10,4,4,10,0,10,0,10,0,3,3,1,7,41,0,1,0,0,1.15279184168449
-1,-1,0,0,0,2,3,1,1,2,2,2,2,2,2,2,4,53,0,1,1,0,0.782377983748184
0,-2,-1,0,0,4,4,7,8,3,3,5,5,4,5,3,6,45,0,1,1,1,0.778949513031145
0,0,-1,0,1,3,3,3,4,2,2,4,3,3,1,3,6,24,0,1,1,0,0.938074257573367
0,0,-3,-2,5,3,3,3,6,2,4,8,3,2,4,3,5,76,0,0,1,1,0.824356942655554
0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,4,54,0,0,0,0,1.08122339178616
0,1,0,-1,0,3,3,1,1,7,8,2,2,4,4,3,6,69,0,0,1,1,0.999811302274783
0,-2,-8,0,-2,4,4,0,8,2,2,0,2,1,1,3,4,79,0,1,0,0,1.07039305224686
-1,-1,-3,-2,-3,1,2,2,5,2,4,2,5,2,2,4,7,78,0,1,1,1,1.21210063175364
-1,-1,0,0,-4,1,2,1,1,3,3,0,4,4,3,4,7,79,0,1,1,1,0.658364977470791
2,2,2,5,-7,3,1,2,0,7,2,1,8,1,1,2,3,52,0,1,0,0,0.768883845169354
1,2,-3,-4,2,2,1,1,4,1,5,7,5,1,1,1,1,53,0,0,1,0,0.85010259505336
-1,-1,0,-3,-6,1,2,0,0,5,8,2,8,4,4,4,7,74,0,1,1,0,1.21210063175364
-1,1,1,0,0,2,3,6,5,5,5,5,5,2,4,3,2,49,0,1,0,0,1.18485166695204
-2,-2,-3,-2,6,1,3,0,3,2,4,6,0,4,2,3,6,49,0,1,1,1,0.886301172363772
0,1,-3,1,-1,3,3,0,3,5,4,2,3,4,5,3,7,24,0,1,1,1,1.57483563746942
3,3,-2,-2,6,4,1,3,5,0,2,10,4,3,5,3,4,44,0,0,0,0,0.981861753607919
0,0,0,0,2,4,4,10,10,10,10,10,8,5,4,4,1,47,0,0,1,1,0.85010259505336
0,0,-3,1,0,4,4,4,7,10,9,9,9,5,5,3,1,49,0,1,1,0,1.13269151319873
1,1,-2,1,-2,2,1,2,4,2,1,3,5,1,1,1,3,23,0,0,0,0,1.19250743351255
1,2,2,1,1,3,2,6,4,5,4,4,3,3,5,2,1,42,0,1,0,0,1.20587761041072
0,0,-1,-1,0,1,1,0,1,1,2,1,1,5,1,4,4,60,0,1,1,1,0.752264477096167
1,1,-2,-1,5,2,1,1,3,5,6,8,3,5,5,4,7,24,0,1,0,1,1.38360561356033
0,2,7,10,-7,2,2,9,2,10,0,2,9,2,5,4,4,21,0,1,1,1,1.34312481735815
-1,-2,0,0,1,2,3,2,2,2,2,1,0,3,1,4,4,NA,0,1,0,0,1.34312481735815
0,0,-1,2,0,2,2,3,4,5,3,5,5,5,1,4,6,19,0,1,1,0,1.42351861050294
1,1,-3,-4,-4,3,2,2,5,0,4,0,4,3,4,2,3,35,0,0,1,1,0.780608156356673
0,0,0,1,0,4,4,4,4,9,8,3,3,5,5,1,7,39,0,1,1,1,1.02922890177425
-2,-3,-7,-5,-7,2,4,0,7,2,7,0,7,1,1,2,3,62,0,1,0,0,0.610360777532627
0,1,1,1,0,2,2,2,1,2,1,2,2,3,1,1,4,22,0,1,1,1,1.38360561356033
-1,1,1,0,-7,2,3,3,2,2,2,0,7,3,3,4,2,42,0,1,0,0,0.975461144043869
0,0,-3,0,-2,3,3,2,5,1,1,1,3,4,2,4,3,23,0,1,0,0,1.17370892577185
1,1,-4,3,-2,2,1,1,5,4,1,4,6,1,1,1,1,19,0,1,0,0,1.30340158708787
0,1,-1,0,0,3,3,7,8,8,8,9,9,4,4,4,6,64,0,1,0,0,1.08621796451903
3,3,0,-1,-1,4,1,4,4,4,5,4,5,4,4,3,4,18,0,0,1,0,2.19599911953117
1,2,0,1,0,3,2,8,8,7,6,8,8,3,1,2,4,44,0,1,0,1,0.817576000721432
-1,-1,-2,-1,0,2,3,3,5,3,4,5,5,1,1,1,3,43,0,0,0,0,1.06955678404937
0,0,0,0,1,3,3,7,7,7,7,5,4,3,2,3,5,35,0,0,0,0,1.06955678404937
1,1,4,5,3,3,2,6,2,6,1,7,4,2,1,1,3,21,0,1,0,0,1.34100093118605
1,1,0,2,-2,3,2,0,0,7,5,5,7,1,1,1,1,56,0,0,1,1,0.907577093921231
-1,0,-4,-6,-4,2,3,0,4,0,6,3,7,3,1,3,4,56,0,0,1,1,0.794355403630684
0,0,-7,-7,2,4,4,1,8,1,8,8,6,5,5,3,7,64,0,0,1,1,0.643228357273556
-1,0,-3,-3,-3,2,3,5,8,5,8,5,8,3,4,4,6,57,0,0,1,0,0.683433086800297
3,1,0,-1,0,4,1,6,6,6,7,6,6,5,4,3,3,18,0,0,1,0,0.750991581613018
0,1,0,0,0,2,2,4,4,5,5,2,2,1,1,3,3,58,0,0,0,0,0.741456659196172
-1,0,-3,-1,-1,1,2,3,6,2,3,5,6,4,4,3,3,63,0,0,1,0,0.81727024618822
0,0,0,-2,2,4,4,10,10,8,10,8,6,5,5,4,7,43,0,0,1,1,0.642693598020306
-2,-2,-5,-7,-6,1,3,0,5,0,7,0,6,1,1,2,1,55,0,0,0,1,0.620543769508439
-1,0,-2,2,-1,3,4,8,10,9,7,9,10,2,2,1,7,42,0,0,1,0,1.00915312917683
0,0,-3,-6,-3,4,4,5,8,1,7,4,7,5,4,4,7,43,0,0,1,1,0.618335693803943
2,1,-2,4,0,3,1,0,2,7,3,0,0,1,1,1,3,20,0,0,0,0,0.899638787439129
0,0,-5,-4,-5,1,1,0,5,0,4,0,5,3,5,4,7,73,0,0,1,1,0.969024608038976
1,1,-5,-4,0,3,2,2,7,3,7,3,3,4,4,3,5,54,0,0,1,0,0.689801356822485
0,0,0,0,0,2,2,6,6,7,7,9,9,2,2,2,6,79,1,0,1,1,0.680391388143647
0,0,-4,-2,1,3,3,2,6,5,7,8,7,1,1,1,1,65,1,0,1,0,0.858440697797733
0,0,0,0,0,2,2,2,2,2,2,8,8,5,1,2,7,66,1,0,1,1,0.970366054592694
-1,0,-1,-2,-1,2,3,4,5,4,6,3,4,4,2,3,2,48,0,0,1,1,0.922835248364614
0,0,0,-1,0,4,4,10,10,8,9,10,10,5,4,4,1,24,0,0,1,1,0.92149504103127
1,1,1,1,-2,4,3,8,7,9,8,7,9,4,4,4,7,36,0,0,1,0,0.734686850527565
0,0,-1,0,-3,3,3,3,4,0,0,2,5,2,2,4,2,52,0,0,1,1,0.76699730330058
0,0,0,0,0,4,4,10,10,10,10,10,10,5,1,4,1,37,1,0,0,1,1.25471013049728
0,1,-1,2,0,3,3,7,8,9,7,1,1,4,4,3,6,35,0,0,0,0,1.03826426125428
0,0,-1,0,1,3,3,5,6,7,7,5,4,4,2,2,6,72,1,0,0,0,0.680391388143647
0,0,-1,-3,-1,3,3,6,7,3,6,6,7,1,4,4,2,66,0,0,0,0,0.970559355642484
0,0,-6,-4,0,3,3,0,6,1,5,8,8,4,4,3,7,68,0,0,1,0,0.704728776409502
0,0,-1,-2,5,2,2,3,4,4,6,8,3,1,1,1,1,29,1,0,0,1,1.00893399229496
1,0,-2,1,0,2,1,0,2,2,1,4,4,1,1,2,4,77,1,0,0,0,0.680391388143647
-2,0,1,2,-1,2,4,8,7,8,6,8,9,5,5,4,1,32,1,0,1,1,0.868048318901438
-1,-1,-1,-1,-1,2,3,3,4,2,3,2,3,4,1,4,3,54,0,0,1,1,0.721876691316001
2,1,-7,1,-2,3,1,2,9,8,7,1,3,3,4,4,3,28,0,0,1,1,0.912861257964062
0,0,0,0,1,3,3,0,0,0,0,5,4,5,4,4,7,53,0,0,1,1,0.76699730330058
0,-1,0,-1,1,3,3,5,5,4,5,4,3,4,2,3,6,49,0,0,0,0,0.689801356822485
0,-1,0,0,0,4,4,5,5,5,5,5,5,1,1,3,1,45,0,0,0,1,0.922835248364614
-2,-3,-6,-6,-3,2,4,3,9,1,7,4,7,5,5,4,7,69,0,0,1,1,0.7297049291936
1,-1,-1,2,0,4,3,7,8,9,7,8,8,5,5,4,7,44,0,0,0,0,0.907302147198063
0,0,0,-5,-2,4,4,5,5,5,10,6,8,3,1,4,1,25,0,0,0,0,0.682345993448115
-1,-2,5,0,-2,2,3,7,2,0,0,4,6,2,1,3,5,28,0,0,0,1,1.06589713891453
-1,0,-5,-7,-1,2,3,3,8,0,7,3,4,5,5,4,7,19,0,0,0,0,1.22371569002828
1,1,0,0,0,3,2,5,5,5,5,5,5,4,4,3,6,19,0,0,0,1,0.828749367009778
0,-2,-7,-8,3,3,3,0,7,0,8,5,2,4,5,3,4,52,0,0,1,1,0.891482230249427
3,3,-5,0,0,4,1,0,5,5,5,5,5,2,5,4,7,19,0,0,0,0,1.10872372223138
0,1,-3,-2,-2,2,2,2,5,2,4,4,6,3,4,4,6,30,0,0,1,1,1.074473738613
-2,-2,-5,-3,0,1,3,0,5,0,3,3,3,3,2,4,4,42,0,0,1,0,0.780608156356673
0,0,1,0,4,2,2,2,1,1,1,6,2,3,3,4,7,54,0,0,1,1,1.0185476779212
-1,0,-4,-4,-3,2,3,0,4,3,7,6,9,4,1,2,5,33,0,0,1,1,0.682345993448115
1,1,1,1,-2,2,1,1,0,5,4,3,5,3,4,4,5,18,0,0,0,0,0.98034579351446
0,0,1,0,0,3,3,1,0,3,3,3,3,3,3,4,1,54,0,0,0,1,0.788655604951908
0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,3,4,27,0,0,0,0,1.19210215854502
0,0,2,0,1,1,1,2,0,0,0,2,1,1,1,1,3,24,0,0,0,0,1.22371569002828
-1,1,-2,3,4,2,3,3,5,5,2,5,1,3,5,3,7,28,0,0,0,1,0.780131826252435
-1,1,3,-3,-3,2,3,8,5,4,7,5,8,2,5,3,4,29,0,0,0,1,1.62877380120602
-1,-1,-7,-6,-2,2,3,0,7,0,6,3,5,1,1,1,2,46,0,0,1,1,0.788655604951908
-1,-1,-2,-2,-3,3,4,2,4,5,7,3,6,5,4,3,7,39,0,0,0,0,1.68927334791655
0,0,2,0,0,2,2,5,3,2,2,3,3,4,4,4,2,43,0,0,0,0,1.58654861310694
0,-1,1,1,0,3,3,8,7,5,4,6,6,3,5,1,5,41,0,0,1,1,1.03826426125428
2,2,-2,-1,-3,3,1,3,5,8,9,5,8,3,2,2,5,18,0,0,0,0,1.99415929794632
2,3,0,-2,-6,3,1,5,5,7,9,2,8,3,1,1,3,39,0,0,1,0,1.03826426125428
-1,0,-5,-5,4,1,2,3,8,4,9,8,4,5,3,3,6,52,0,0,0,0,1.0185476779212
0,0,0,0,0,4,4,9,9,9,9,9,9,3,3,4,4,38,0,0,1,0,1.22651290077213
-2,-2,-2,-2,-2,1,3,3,5,0,2,2,4,1,1,2,2,35,0,0,0,1,1.10548906610333
2,3,3,3,5,3,1,4,1,5,2,8,3,1,1,4,1,33,0,0,1,0,1.074473738613
-1,0,0,0,-2,3,4,4,4,5,5,3,5,4,4,3,7,27,0,0,0,0,1.074473738613
0,0,-2,2,-3,3,3,5,7,9,7,5,8,1,1,2,6,46,0,0,1,1,0.922835248364614
-1,1,-1,0,0,1,2,1,2,1,1,4,4,3,3,1,4,47,0,1,0,0,1.80438299082525
0,0,0,2,1,3,3,3,3,4,2,3,2,3,2,3,1,42,0,0,0,1,0.890146366955661
-1,-1,-3,-5,-7,1,2,0,3,0,5,0,7,3,5,4,7,54,0,1,1,0,1.54531921206872
0,0,0,0,0,3,3,7,7,7,7,7,7,4,4,3,6,44,0,0,1,0,1.14005305380254
-3,-2,-1,-3,-6,1,4,7,8,3,6,2,8,3,1,4,7,66,0,1,0,0,0.705898241498511
-1,-1,-2,-2,-3,3,4,3,5,8,10,7,10,1,1,1,1,43,0,0,0,0,0.657770098315001
0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,33,0,0,0,0,0.669762314773693
0,-1,0,0,-1,4,4,5,5,5,5,5,6,2,1,4,7,40,0,0,0,0,0.74607001129262
-1,-1,-2,-1,-5,2,3,5,7,2,3,1,6,2,2,3,1,22,0,0,1,0,1.30501159132528
1,0,1,1,0,3,2,6,5,6,5,6,6,3,1,3,4,27,0,0,0,0,1.10806800763227
0,2,0,-6,1,1,1,3,3,0,6,7,6,5,1,4,4,25,0,0,0,0,0.976924405602624
3,3,2,-7,-3,4,1,8,6,3,10,2,5,5,1,3,5,18,0,0,0,0,0.776486741523327
0,1,-3,-4,-1,2,2,5,8,0,4,8,9,2,2,2,3,33,0,0,1,1,0.639315863317906
1,2,-2,-2,1,3,2,4,6,4,6,6,5,4,1,3,5,32,0,0,0,1,0.723422804041811
0,0,0,3,2,4,4,6,6,7,4,8,6,5,2,3,6,31,0,0,0,1,1.074473738613
-3,0,0,4,1,1,4,1,1,7,3,3,2,2,4,4,4,41,0,0,1,0,0.689095404812922
0,-3,-1,-2,0,4,4,0,1,0,2,3,3,1,1,3,1,27,0,0,0,0,0.669762314773693
0,0,0,-2,2,2,2,3,3,1,3,5,3,3,3,4,7,18,0,0,0,0,1.6942161542765
0,0,-1,-1,0,2,2,2,3,1,2,3,3,4,1,3,4,43,0,0,0,1,1.0529914200105
-2,0,0,0,0,2,4,0,0,0,0,5,5,4,4,3,4,37,0,0,1,1,1.10548906610333
-1,-2,-7,-6,-5,2,3,0,7,0,6,0,5,4,4,4,6,36,0,0,1,0,1.0529914200105
0,0,-5,-5,-7,3,3,0,5,2,7,1,8,4,4,4,4,38,0,0,1,0,0.780608156356673
-1,-1,0,0,-1,2,3,6,6,7,7,6,7,4,1,1,1,30,0,0,0,0,0.584101475982541
-1,-1,-3,0,-2,3,4,2,5,2,2,4,6,4,2,4,6,33,0,0,1,1,0.584101475982541
1,-1,-1,1,0,4,3,4,5,6,5,4,4,4,2,2,4,41,0,0,0,0,0.600961914645819
1,2,-6,0,0,3,2,3,9,5,5,5,5,1,1,3,1,35,0,0,0,0,0.702042318903059
2,2,-3,-3,-3,4,2,5,8,6,9,5,8,3,4,4,5,39,0,0,0,0,0.708776816941185
-1,-1,-2,-3,-1,2,3,1,3,0,3,0,1,1,1,1,3,33,0,0,1,1,0.584101475982541
-1,-1,0,-1,1,2,3,0,0,0,1,3,2,2,2,2,4,21,0,0,0,0,1.084057569223
1,3,1,0,2,2,1,3,2,1,1,4,2,5,4,4,4,18,0,0,0,0,0.709425618583655
-1,-1,-3,-3,-3,2,3,3,6,1,4,1,4,1,1,1,3,30,0,0,0,0,1.04267779404867
-2,-2,-2,-3,-2,1,3,5,7,2,5,1,3,5,1,2,4,38,0,0,0,0,0.997507323521501
0,1,-1,-2,-2,2,2,3,4,4,6,5,7,4,1,3,3,19,0,0,0,0,1.2785417088331
0,0,-1,-4,-2,4,4,3,4,1,5,4,6,3,5,4,7,35,0,0,0,0,0.00996733808144198
-1,-2,-3,-2,0,2,3,5,8,1,3,7,7,4,4,3,7,18,0,0,0,0,1.27112986989642
-1,1,-4,-6,-6,1,2,3,7,2,8,2,8,2,1,1,3,24,0,0,0,0,1.32528005837508
0,1,1,-2,-1,3,3,6,5,4,6,5,6,5,2,2,1,20,0,0,0,0,0.831848897930556
1,1,0,2,0,4,3,5,5,7,5,5,5,3,3,3,2,21,0,0,0,0,1.52869005093927
-1,0,0,0,0,2,3,5,5,5,5,5,5,5,1,3,6,19,0,0,1,0,1.14684222197483
-1,0,-2,0,-2,2,3,4,6,4,4,3,5,3,1,3,4,18,0,0,0,0,1.27112986989642
1,1,2,-2,-2,3,2,5,3,3,5,2,4,3,3,1,4,35,0,0,0,0,1.07277531257068
0,0,-2,0,1,2,2,6,8,9,9,5,4,4,1,2,7,18,0,0,0,0,1.14757359636336
-1,-1,-1,-1,1,2,3,0,1,0,1,1,0,4,4,2,4,36,0,0,1,0,0.997507323521501
0,0,1,0,-2,2,2,8,7,5,5,7,9,4,1,2,5,18,0,0,0,0,1.40811615490541
-1,0,-2,-3,-4,2,3,4,6,1,4,3,7,1,1,2,2,22,0,0,0,0,0.880723330994972
1,1,0,0,1,3,2,3,3,3,3,7,6,4,4,3,7,18,0,0,1,0,1.48483233593902
1,2,0,-2,0,3,2,1,1,4,6,7,7,4,1,2,3,18,0,0,0,0,1.48483233593902
0,-2,1,-1,1,3,3,3,2,2,3,1,0,3,5,2,5,39,0,0,0,0,1.13735572888027
-2,-1,1,0,0,1,3,7,6,3,3,6,6,3,1,2,1,24,0,0,1,0,0.776486741523327
0,0,2,0,-3,1,1,2,0,0,0,2,5,4,2,3,6,42,0,0,0,0,0.907302147198063
2,3,2,3,2,3,1,3,1,4,1,2,0,1,1,2,6,20,0,0,0,0,1.99415929794632
-2,-2,-5,-7,-6,1,3,3,8,1,8,0,6,5,4,4,5,44,0,0,0,0,0.972121682107237
1,3,-2,2,4,2,1,5,7,2,0,6,2,1,4,4,7,18,0,0,0,0,1.24303898682913
2,1,0,-5,-2,4,2,4,4,2,7,4,6,4,1,4,1,21,0,0,0,0,1.14757359636336
-2,-1,-2,-4,-2,1,3,3,5,0,4,5,7,1,1,2,5,35,0,0,0,0,0.972121682107237
1,1,-5,0,0,2,1,2,7,1,1,5,5,5,1,1,1,18,0,0,0,0,1.32528005837508
0,1,0,0,-1,3,3,5,5,6,6,5,6,4,4,3,7,18,0,0,0,0,0.776486741523327
-1,1,0,0,-5,2,3,5,5,3,3,5,10,3,5,4,4,24,0,0,0,0,1.44787823009369
0,1,-2,2,-4,2,2,6,8,5,3,4,8,1,1,2,1,18,0,0,0,0,1.40811615490541
-1,0,0,-1,-5,2,3,4,4,5,6,2,7,4,4,3,1,21,0,0,1,0,0.83669933075975
1,1,2,3,-2,3,2,2,0,3,0,2,4,3,3,3,6,18,0,0,0,0,0.83669933075975
2,2,-4,-6,-1,3,1,2,6,0,6,4,5,2,2,3,2,22,0,0,1,0,1.52869005093927
1,1,-1,2,2,3,2,7,8,6,4,7,5,3,4,4,6,18,0,0,0,0,1.34581380816572
2,2,4,4,2,4,2,7,3,7,3,6,4,2,1,4,6,18,0,0,0,0,1.98499801561761
1,2,0,0,0,2,1,0,0,0,0,0,0,3,3,2,4,52,0,0,0,0,1.33649597289628
-2,0,-3,-4,-4,1,3,2,5,1,5,3,7,4,5,4,6,26,0,0,0,0,1.56238901105574
0,0,0,0,-1,4,4,0,0,0,0,0,1,1,1,3,1,58,0,0,1,0,1.00015323890298
-1,0,-7,-8,-5,2,3,1,8,0,8,1,6,4,4,4,6,65,0,0,0,0,1.37486911667131
-1,-2,-4,-8,-6,3,4,1,5,0,8,0,6,4,5,4,7,63,0,0,0,0,0.82719171886824
-1,-1,-3,0,-2,1,2,0,3,0,0,1,3,1,4,4,6,52,0,0,1,0,1.51672696567917
-2,0,2,-2,-3,1,3,5,3,3,5,5,8,3,3,4,2,67,0,0,1,0,1.21052487068321
1,0,0,-2,-7,4,3,1,1,3,5,1,8,1,1,3,1,87,0,0,0,0,1.44298179189714
-1,-1,-2,-1,2,2,3,0,2,0,1,3,1,2,2,3,6,59,0,0,1,1,1.44797669302546
-1,-2,0,-2,0,3,4,6,6,4,6,5,5,4,4,4,2,56,0,0,1,1,0.898524332149525
-1,-1,0,-3,-2,3,4,4,4,6,9,8,10,4,2,3,6,21,0,0,0,0,1.15845716897831
0,0,0,1,0,3,3,2,2,7,6,5,5,1,5,1,1,52,0,0,0,1,1.57945979028122
-1,-1,-1,0,1,3,4,5,6,5,5,6,5,4,4,3,7,41,0,0,0,0,0.971502127158364
1,1,3,0,1,3,2,7,4,5,5,6,5,2,1,3,1,27,0,0,1,0,0.684897974287621
-1,-2,-3,-5,-8,2,3,3,6,3,8,1,9,4,4,4,2,40,0,0,0,0,0.918316586433964
-1,-1,-2,-1,-2,1,2,3,5,1,2,2,4,2,4,3,3,21,0,0,0,0,1.17754092694548
0,2,0,0,0,2,2,5,5,5,5,5,5,3,1,2,4,18,0,0,0,0,1.084057569223
-2,-2,1,-2,-3,2,4,2,1,4,6,1,4,5,5,4,2,70,0,0,0,0,1.37486911667131
0,0,-9,-9,-9,4,4,0,9,0,9,0,9,1,1,1,1,72,0,0,1,0,1.57186178106251
0,0,0,0,0,1,1,10,10,10,10,10,10,3,3,2,3,34,0,0,1,0,1.02245380882398
0,0,0,0,0,2,2,5,5,3,3,5,5,3,3,1,3,18,0,0,0,0,2.19599911953117
-1,0,1,-1,-2,2,3,5,4,4,5,5,7,4,5,3,7,27,0,0,1,0,0.944848076917012
-1,-1,-3,-2,-5,3,4,3,6,7,9,3,8,4,4,2,6,18,0,0,1,1,1.084057569223
0,0,-3,-2,-3,3,3,1,4,0,2,2,5,1,2,1,3,36,0,0,0,0,1.38642830830665
0,0,-1,1,1,2,2,2,3,3,2,3,2,3,1,1,2,18,0,0,0,0,2.19599911953117
-1,-1,-6,-8,-4,1,2,3,9,0,8,0,4,5,4,4,5,44,0,0,0,0,0.972121682107237
-1,0,1,1,1,2,3,1,0,1,0,5,4,2,1,1,3,18,0,0,0,0,2.19599911953117
1,2,2,2,-1,2,1,3,1,4,2,8,9,3,2,1,3,18,0,0,0,0,1.38663593185983
0,0,0,4,1,1,1,4,4,7,3,4,3,5,1,4,4,24,0,0,0,0,1.93926324160529
1,1,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,18,0,0,0,0,1.18393593045877
2,2,-2,-1,2,4,2,3,5,1,2,5,3,3,3,3,2,29,0,0,0,1,1.05267991410517
-1,-1,1,0,0,1,2,4,3,0,0,3,3,5,1,4,4,24,0,0,0,0,1.93926324160529
-2,-3,-5,-3,-2,2,4,2,7,4,7,0,2,4,1,1,3,22,0,0,0,0,0.774787708397388
-2,-2,-3,2,2,2,4,0,3,7,5,6,4,5,4,4,6,69,0,0,1,1,1.57186178106251
-3,-2,-5,-5,5,1,4,3,8,2,7,8,3,3,5,4,7,25,0,0,1,1,1.10806800763227
0,1,-4,-5,-5,2,2,1,5,2,7,3,8,5,4,4,7,74,0,0,1,0,0.594309226172178
0,1,0,0,0,2,2,0,0,0,0,1,1,3,5,4,5,67,0,0,0,0,0.908150760579054
1,0,-4,-4,-3,3,2,3,7,3,7,4,7,4,4,4,5,33,0,0,0,0,0.974786794181983
2,2,3,2,3,3,1,6,3,3,1,7,4,2,1,1,2,18,0,0,0,0,1.18653218533354
0,0,0,1,1,3,3,5,5,6,5,6,5,5,5,2,4,30,0,0,0,0,1.0911616636182
-1,-1,-3,-2,-2,2,3,4,7,2,4,1,3,4,1,3,3,37,0,0,0,0,0.780608156356673
-1,-1,-2,0,-2,1,2,1,3,0,0,2,4,4,2,3,2,30,0,0,0,0,0.584101475982541
-1,0,-1,-1,2,3,4,9,10,8,9,10,8,5,5,3,3,32,0,0,1,0,0.759484527472296
-1,-1,-4,5,-1,3,4,3,7,8,3,4,5,2,5,4,2,33,0,0,0,0,0.935498373233063
0,0,0,0,0,3,3,5,5,5,5,5,5,1,1,1,4,24,0,0,1,0,0.880723330994972
0,0,-3,-3,0,2,2,3,6,1,4,5,5,4,5,3,5,23,0,0,1,0,0.83669933075975
-1,1,-5,-4,-4,1,2,0,5,0,4,2,6,1,1,1,2,34,0,0,0,0,0.944848076917012
1,2,-1,-1,-1,3,2,3,4,5,6,7,8,1,5,1,3,22,0,0,0,0,0.770602709876955
-1,-1,-1,0,-1,2,3,3,4,4,4,4,5,3,1,3,4,37,0,0,1,1,0.823136804601179
0,0,0,0,0,2,2,0,0,0,0,3,3,3,4,3,4,36,0,0,1,1,1.10041038585131
0,-2,-1,-2,0,3,3,6,7,3,5,7,7,3,1,3,2,19,0,0,0,0,1.29901629313486
0,1,0,0,1,2,2,8,8,8,8,9,8,5,5,1,7,22,0,0,0,1,1.29901629313486
0,0,0,0,0,4,4,5,5,5,5,5,5,1,1,2,3,34,0,0,1,0,0.617930498889213
0,0,-1,-2,-2,2,2,5,6,5,7,3,5,3,1,3,1,31,0,0,0,0,0.584101475982541
0,0,0,-2,1,3,3,1,1,3,5,4,3,2,4,3,1,27,0,0,0,0,1.04267779404867
-1,-2,-2,-2,-2,3,4,6,8,2,4,5,7,3,4,3,1,21,0,0,0,0,0.709425618583655
0,-1,0,0,-2,3,3,3,3,3,3,3,5,2,1,3,2,35,0,0,1,1,0.600961914645819
0,1,2,0,0,2,2,3,1,2,2,4,4,3,1,2,4,25,0,0,1,1,0.944848076917012
0,0,1,-2,-2,3,3,1,0,1,3,2,4,1,1,1,3,26,0,0,1,0,0.865172640908077
-2,-2,-3,-1,-1,2,4,0,3,5,6,4,5,2,1,2,3,24,0,0,0,0,1.29901629313486
0,-1,1,0,0,3,3,9,8,8,8,9,9,3,4,3,1,24,0,0,1,0,0.709425618583655
-1,-1,-2,0,0,2,3,2,4,5,5,5,5,3,3,2,6,29,0,0,1,1,0.682345993448115
0,0,2,0,3,1,1,2,0,0,0,3,0,2,1,1,4,21,0,0,0,0,1.8898916982183
